customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05524,Female,0,Yes,Yes,31,Yes,No,DSL,No,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Electronic check,26.1,7708.13,No
CUST-05525,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,24.22,7180.51,No
CUST-05526,Male,0,Yes,Yes,5,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,Two year,No,Electronic check,98.82,4662.54,No
CUST-05527,Female,1,No,No,4,Yes,No,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,80.3,355.55,No
CUST-05528,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),22.74,1968.63,No
CUST-05529,Male,0,No,Yes,24,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,47.19,1677.49,Yes
CUST-05530,Female,0,No,No,39,Yes,No,DSL,No,No,No,No internet service,No,Yes,One year,Yes,Mailed check,44.25,4671.49,No
CUST-05531,Female,0,Yes,Yes,56,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Electronic check,74.65,1385.96,No
CUST-05532,Male,1,Yes,No,54,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No,Two year,No,Credit card (automatic),42.5,3768.52,Yes
CUST-05533,Female,0,Yes,No,38,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,98.12,1706.08,No
CUST-05534,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No internet service,No,No,One year,No,Mailed check,42.18,2499.24,No
CUST-05535,Female,1,No,No,19,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),63.57,2630.81,Yes
CUST-05536,Male,0,No,Yes,26,Yes,No,No,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),60.67,1989.19,No
CUST-05537,Female,0,Yes,No,52,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,25.44,2298.79,No
CUST-05538,Male,0,Yes,Yes,61,No,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No,Two year,Yes,Mailed check,57.4,1355.33,No
CUST-05539,Female,1,Yes,Yes,67,Yes,No,DSL,No,No,No internet service,No,Yes,No,Two year,No,Mailed check,59.26,6719.64,No
CUST-05540,Male,0,Yes,Yes,22,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,32.88,8448.29,Yes
CUST-05541,Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),107.19,6794.67,No
CUST-05542,Female,0,Yes,No,11,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),55.78,3194.65,No
CUST-05543,Female,0,No,No,39,No,No,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),103.49,6573.46,No
CUST-05544,Female,0,No,No,61,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),76.76,563.87,No
CUST-05545,Female,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,19.23,3083.58,Yes
CUST-05546,Female,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,86.84,3457.96,Yes
CUST-05547,Female,0,No,No,12,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,58.88,129.41,No
CUST-05548,Female,1,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,Yes,Electronic check,91.81,8252.48,Yes
CUST-05549,Female,0,Yes,No,58,No,No,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),87.53,4044.05,No
CUST-05550,Male,0,No,Yes,11,Yes,No,No,Yes,Yes,No internet service,No internet service,Yes,No,Two year,No,Credit card (automatic),92.51,8579.53,No
CUST-05551,Male,0,Yes,Yes,64,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,One year,No,Credit card (automatic),87.78,2437.69,No
CUST-05552,Female,0,Yes,No,31,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,No internet service,One year,Yes,Electronic check,20.31,8502.22,No
CUST-05553,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),115.24,5332.64,Yes
CUST-05554,Female,0,No,Yes,43,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,64.84,3625.79,Yes
CUST-05555,Female,0,Yes,No,36,Yes,No,No,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),107.82,7233.03,No
CUST-05556,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),34.82,4713.4,No
CUST-05557,Female,1,No,No,61,Yes,No,DSL,Yes,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,54.14,7183.49,No
CUST-05558,Female,0,No,No,36,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,116.13,4401.99,No
CUST-05559,Male,0,No,No,49,No,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,106.2,3645.97,No
CUST-05560,Male,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,98.4,5289.26,No
CUST-05561,Female,0,Yes,No,12,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),47.42,6573.42,No
CUST-05562,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,Yes,No,Two year,No,Electronic check,89.13,426.97,No
CUST-05563,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,42.48,3511.32,Yes
CUST-05564,Female,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,One year,Yes,Mailed check,85.72,1481.19,No
CUST-05565,Male,1,No,No,47,Yes,No,DSL,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,115.45,8250.1,No
CUST-05566,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,No,No internet service,Month-to-month,No,Mailed check,53.41,8442.55,Yes
CUST-05567,Female,0,No,Yes,26,Yes,No,DSL,No,No,No,No,No internet service,No,One year,Yes,Electronic check,67.33,7903.13,No
CUST-05568,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,58.41,4464.53,No
CUST-05569,Male,0,No,No,32,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,28.27,6569.62,No
CUST-05570,Female,0,No,No,33,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,113.83,8009.84,No
CUST-05571,Female,0,No,No,20,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,57.14,7572.02,Yes
CUST-05572,Female,1,No,No,69,Yes,Yes,DSL,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,114.8,4661.21,No
CUST-05573,Male,0,Yes,No,52,No,Yes,No,Yes,No,No,Yes,No internet service,No,One year,No,Electronic check,90.63,1309.21,No
CUST-05574,Female,0,Yes,No,42,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),40.48,7902.97,Yes
CUST-05575,Female,1,Yes,Yes,1,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),79.3,7129.88,No
CUST-05576,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No,One year,No,Credit card (automatic),27.39,3496.43,No
CUST-05577,Female,0,No,No,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,37.91,4041.66,Yes
CUST-05578,Female,0,Yes,No,58,Yes,Yes,DSL,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),28.94,8591.18,No
CUST-05579,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),24.77,5230.47,No
CUST-05580,Female,0,Yes,No,34,Yes,Yes,DSL,No,No,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),80.43,1487.21,No
CUST-05581,Male,0,Yes,Yes,51,Yes,No,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,45.34,1436.29,No
CUST-05582,Female,0,No,Yes,10,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),94.34,581.63,Yes
CUST-05583,Female,0,No,No,26,Yes,No phone service,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,51.99,5112.58,No
CUST-05584,Male,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,105.74,251.57,No
CUST-05585,Female,0,Yes,No,42,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.63,7097.9,No
CUST-05586,Male,0,No,No,62,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),53.56,2777.22,No
CUST-05587,Male,0,No,No,12,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),22.34,2986.44,Yes
CUST-05588,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),91.65,6612.19,No
CUST-05589,Female,0,No,No,34,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),116.38,934.72,Yes
CUST-05590,Male,0,No,No,70,No,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,44.43,4597.35,No
CUST-05591,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Mailed check,84.02,3224.61,No
CUST-05592,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.04,892.83,No
CUST-05593,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.53,2595.86,No
CUST-05594,Female,0,Yes,No,26,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,52.73,5468.67,No
CUST-05595,Female,0,No,Yes,57,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),23.5,5765.73,Yes
CUST-05596,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),113.68,1112.69,No
CUST-05597,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.5,8153.01,Yes
CUST-05598,Female,0,No,Yes,59,Yes,No phone service,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,49.0,1608.08,No
CUST-05599,Female,0,No,No,69,No,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Electronic check,106.85,5765.84,No
CUST-05600,Male,0,No,No,47,Yes,No phone service,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.12,2839.12,No
CUST-05601,Male,1,Yes,No,35,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),88.63,6108.63,Yes
CUST-05602,Male,1,No,No,30,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),30.03,7065.78,No
CUST-05603,Male,1,Yes,No,50,Yes,No,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.63,718.45,Yes
CUST-05604,Female,0,No,Yes,24,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),78.81,6925.63,No
CUST-05605,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,75.55,1067.58,No
CUST-05606,Male,0,No,Yes,54,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,74.82,4515.92,No
CUST-05607,Male,1,No,No,67,Yes,No phone service,DSL,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Electronic check,62.2,2947.92,No
CUST-05608,Male,0,No,No,32,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Two year,No,Credit card (automatic),108.27,2680.0,Yes
CUST-05609,Female,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),21.96,1337.77,No
CUST-05610,Female,0,Yes,No,50,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,106.39,5882.45,No
CUST-05611,Female,0,Yes,No,47,Yes,No,No,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,60.99,2641.94,No
CUST-05612,Male,0,No,Yes,46,No,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Two year,No,Credit card (automatic),51.3,4399.47,No
CUST-05613,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,78.14,149.95,No
CUST-05614,Male,0,No,No,61,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),40.01,5255.47,No
CUST-05615,Female,0,Yes,No,51,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,63.02,5887.68,No
CUST-05616,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),81.28,559.03,No
CUST-05617,Female,0,No,No,8,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),55.82,4633.63,No
CUST-05618,Female,1,Yes,No,34,No,Yes,No,No internet service,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),50.22,6208.53,No
CUST-05619,Female,0,No,No,25,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,77.52,1245.7,Yes
CUST-05620,Male,0,No,No,44,Yes,No phone service,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),81.11,398.22,No
CUST-05621,Female,0,Yes,No,43,Yes,Yes,DSL,No,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),49.71,1695.77,No
CUST-05622,Male,0,Yes,Yes,50,No,No,Fiber optic,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,83.43,3066.25,Yes
CUST-05623,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.01,3715.44,No
CUST-05624,Male,0,Yes,No,46,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,29.63,650.11,No
CUST-05625,Male,0,No,Yes,53,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,112.61,8505.43,No
CUST-05626,Male,0,No,No,63,Yes,No,No,No,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),25.02,5993.31,No
CUST-05627,Female,0,Yes,Yes,2,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Credit card (automatic),70.94,1177.75,No
CUST-05628,Female,0,Yes,No,40,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,108.97,6929.52,Yes
CUST-05629,Female,0,Yes,Yes,23,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),43.95,2791.1,No
CUST-05630,Female,0,Yes,Yes,59,No,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),88.27,3269.8,Yes
CUST-05631,Male,0,No,No,69,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),22.47,646.85,No
CUST-05632,Female,0,No,No,34,Yes,No,No,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,66.54,3683.53,No
CUST-05633,Female,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.16,692.92,Yes
CUST-05634,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),72.47,5913.96,No
CUST-05635,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),36.12,2994.42,No
CUST-05636,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Two year,Yes,Credit card (automatic),20.41,2586.54,No
CUST-05637,Female,0,No,No,72,Yes,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,63.31,5637.37,No
CUST-05638,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),36.39,5981.97,No
CUST-05639,Female,0,No,No,27,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),54.98,5554.29,No
CUST-05640,Female,1,Yes,Yes,47,Yes,No,No,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,102.73,6853.68,No
CUST-05641,Female,0,Yes,Yes,40,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,73.41,5550.25,No
CUST-05642,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,26.46,8209.02,Yes
CUST-05643,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,Yes,Electronic check,90.34,4925.68,No
CUST-05644,Male,0,No,No,23,No,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),63.48,7687.3,Yes
CUST-05645,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,22.33,8348.36,No
CUST-05646,Female,0,No,No,29,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,90.78,1437.36,Yes
CUST-05647,Female,0,Yes,No,61,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),107.27,5883.84,No
CUST-05648,Female,0,No,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),93.28,5704.98,No
CUST-05649,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,116.55,7553.83,No
CUST-05650,Female,0,No,No,27,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),34.07,2939.35,No
CUST-05651,Male,0,No,No,12,Yes,No phone service,No,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.99,3432.93,No
CUST-05652,Female,0,Yes,No,17,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),27.53,427.43,No
CUST-05653,Female,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,116.31,6659.36,No
CUST-05654,Male,0,Yes,No,34,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),39.87,2326.19,No
CUST-05655,Female,0,No,No,36,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),112.92,8069.2,Yes
CUST-05656,Male,1,No,No,6,No,Yes,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Electronic check,64.28,5764.68,Yes
CUST-05657,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),98.0,2901.36,No
CUST-05658,Male,0,No,No,22,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),114.19,7110.7,Yes
CUST-05659,Male,0,Yes,No,10,Yes,No,No,No internet service,Yes,No,No,No internet service,No,One year,Yes,Credit card (automatic),41.65,7101.86,No
CUST-05660,Male,0,No,No,29,Yes,No phone service,DSL,Yes,Yes,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),100.24,1418.87,No
CUST-05661,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),107.64,4714.52,No
CUST-05662,Male,0,Yes,No,66,Yes,Yes,No,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.68,106.68,Yes
CUST-05663,Male,0,No,No,56,No,Yes,DSL,Yes,No,No,No internet service,No,No internet service,One year,No,Mailed check,86.01,3000.6,Yes
CUST-05664,Female,1,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Two year,No,Mailed check,62.8,6036.43,No
CUST-05665,Female,0,No,Yes,52,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,60.99,2879.39,No
CUST-05666,Male,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,34.27,1179.74,No
CUST-05667,Female,1,Yes,No,17,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),87.49,5021.85,No
CUST-05668,Female,0,Yes,No,30,No,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,35.02,8351.17,No
